DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (-)
1955-05-01,1955,1,5,BLS12_IPAEUA12,1955-05-01T00:00:00-03:00,30.4
1955-06-01,1955,1,6,BLS12_IPAEUA12,1955-06-01T00:00:00-03:00,30.5
1955-06-01,1955,1,6,BLS12_IPAEUA12,1955-06-01T00:00:00-03:00,30.5
1955-07-01,1955,1,7,BLS12_IPAEUA12,1955-07-01T00:00:00-03:00,30.4
1955-07-01,1955,1,7,BLS12_IPAEUA12,1955-07-01T00:00:00-03:00,30.4
1955-08-01,1955,1,8,BLS12_IPAEUA12,1955-08-01T00:00:00-03:00,30.4
1955-08-01,1955,1,8,BLS12_IPAEUA12,1955-08-01T00:00:00-03:00,30.4
1955-09-01,1955,1,9,BLS12_IPAEUA12,1955-09-01T00:00:00-03:00,30.5
1955-09-01,1955,1,9,BLS12_IPAEUA12,1955-09-01T00:00:00-03:00,30.5
1955-10-01,1955,1,10,BLS12_IPAEUA12,1955-10-01T00:00:00-03:00,30.6
1955-10-01,1955,1,10,BLS12_IPAEUA12,1955-10-01T00:00:00-03:00,30.6
1955-11-01,1955,1,11,BLS12_IPAEUA12,1955-11-01T00:00:00-03:00,30.6
1955-11-01,1955,1,11,BLS12_IPAEUA12,1955-11-01T00:00:00-03:00,30.6
1955-12-01,1955,1,12,BLS12_IPAEUA12,1955-12-01T00:00:00-02:00,30.7
1955-12-01,1955,1,12,BLS12_IPAEUA12,1955-12-01T00:00:00-02:00,30.7
1956-01-01,1956,1,1,BLS12_IPAEUA12,1956-01-01T00:00:00-02:00,30.7
1956-01-01,1956,1,1,BLS12_IPAEUA12,1956-01-01T00:00:00-02:00,30.7
1956-02-01,1956,1,2,BLS12_IPAEUA12,1956-02-01T00:00:00-02:00,30.8
1956-02-01,1956,1,2,BLS12_IPAEUA12,1956-02-01T00:00:00-02:00,30.8
1956-03-01,1956,1,3,BLS12_IPAEUA12,1956-03-01T00:00:00-03:00,30.9
1956-03-01,1956,1,3,BLS12_IPAEUA12,1956-03-01T00:00:00-03:00,30.9
1956-04-01,1956,1,4,BLS12_IPAEUA12,1956-04-01T00:00:00-03:00,31.0
1956-04-01,1956,1,4,BLS12_IPAEUA12,1956-04-01T00:00:00-03:00,31.0
1956-05-01,1956,1,5,BLS12_IPAEUA12,1956-05-01T00:00:00-03:00,31.2
1956-05-01,1956,1,5,BLS12_IPAEUA12,1956-05-01T00:00:00-03:00,31.2
1956-06-01,1956,1,6,BLS12_IPAEUA12,1956-06-01T00:00:00-03:00,31.4
1956-06-01,1956,1,6,BLS12_IPAEUA12,1956-06-01T00:00:00-03:00,31.4
1956-07-01,1956,1,7,BLS12_IPAEUA12,1956-07-01T00:00:00-03:00,31.3
1956-07-01,1956,1,7,BLS12_IPAEUA12,1956-07-01T00:00:00-03:00,31.3
1956-08-01,1956,1,8,BLS12_IPAEUA12,1956-08-01T00:00:00-03:00,31.4
1956-08-01,1956,1,8,BLS12_IPAEUA12,1956-08-01T00:00:00-03:00,31.4
1956-09-01,1956,1,9,BLS12_IPAEUA12,1956-09-01T00:00:00-03:00,31.6
1956-09-01,1956,1,9,BLS12_IPAEUA12,1956-09-01T00:00:00-03:00,31.6
1956-10-01,1956,1,10,BLS12_IPAEUA12,1956-10-01T00:00:00-03:00,31.8
1956-10-01,1956,1,10,BLS12_IPAEUA12,1956-10-01T00:00:00-03:00,31.8
1956-11-01,1956,1,11,BLS12_IPAEUA12,1956-11-01T00:00:00-03:00,31.9
1956-11-01,1956,1,11,BLS12_IPAEUA12,1956-11-01T00:00:00-03:00,31.9
1956-12-01,1956,1,12,BLS12_IPAEUA12,1956-12-01T00:00:00-02:00,31.9
1956-12-01,1956,1,12,BLS12_IPAEUA12,1956-12-01T00:00:00-02:00,31.9
1957-01-01,1957,1,1,BLS12_IPAEUA12,1957-01-01T00:00:00-02:00,32.1
1957-01-01,1957,1,1,BLS12_IPAEUA12,1957-01-01T00:00:00-02:00,32.1
1957-02-01,1957,1,2,BLS12_IPAEUA12,1957-02-01T00:00:00-02:00,32.2
1957-02-01,1957,1,2,BLS12_IPAEUA12,1957-02-01T00:00:00-02:00,32.2
1957-03-01,1957,1,3,BLS12_IPAEUA12,1957-03-01T00:00:00-03:00,32.1
1957-03-01,1957,1,3,BLS12_IPAEUA12,1957-03-01T00:00:00-03:00,32.1
1957-04-01,1957,1,4,BLS12_IPAEUA12,1957-04-01T00:00:00-03:00,32.3
1957-04-01,1957,1,4,BLS12_IPAEUA12,1957-04-01T00:00:00-03:00,32.3
1957-05-01,1957,1,5,BLS12_IPAEUA12,1957-05-01T00:00:00-03:00,32.3
1957-05-01,1957,1,5,BLS12_IPAEUA12,1957-05-01T00:00:00-03:00,32.3
1957-06-01,1957,1,6,BLS12_IPAEUA12,1957-06-01T00:00:00-03:00,32.5
1957-06-01,1957,1,6,BLS12_IPAEUA12,1957-06-01T00:00:00-03:00,32.5
1957-07-01,1957,1,7,BLS12_IPAEUA12,1957-07-01T00:00:00-03:00,32.6
1957-07-01,1957,1,7,BLS12_IPAEUA12,1957-07-01T00:00:00-03:00,32.6
1957-08-01,1957,1,8,BLS12_IPAEUA12,1957-08-01T00:00:00-03:00,32.6
1957-08-01,1957,1,8,BLS12_IPAEUA12,1957-08-01T00:00:00-03:00,32.6
1957-09-01,1957,1,9,BLS12_IPAEUA12,1957-09-01T00:00:00-03:00,32.6
1957-09-01,1957,1,9,BLS12_IPAEUA12,1957-09-01T00:00:00-03:00,32.6
1957-10-01,1957,1,10,BLS12_IPAEUA12,1957-10-01T00:00:00-03:00,32.7
1957-10-01,1957,1,10,BLS12_IPAEUA12,1957-10-01T00:00:00-03:00,32.7
1957-11-01,1957,1,11,BLS12_IPAEUA12,1957-11-01T00:00:00-03:00,32.9
1957-11-01,1957,1,11,BLS12_IPAEUA12,1957-11-01T00:00:00-03:00,32.9
1957-12-01,1957,1,12,BLS12_IPAEUA12,1957-12-01T00:00:00-02:00,33.0
1957-12-01,1957,1,12,BLS12_IPAEUA12,1957-12-01T00:00:00-02:00,33.0
1958-01-01,1958,1,1,BLS12_IPAEUA12,1958-01-01T00:00:00-02:00,33.2
1958-01-01,1958,1,1,BLS12_IPAEUA12,1958-01-01T00:00:00-02:00,33.2
1958-02-01,1958,1,2,BLS12_IPAEUA12,1958-02-01T00:00:00-02:00,33.2
1958-02-01,1958,1,2,BLS12_IPAEUA12,1958-02-01T00:00:00-02:00,33.2
1958-03-01,1958,1,3,BLS12_IPAEUA12,1958-03-01T00:00:00-03:00,33.4
1958-03-01,1958,1,3,BLS12_IPAEUA12,1958-03-01T00:00:00-03:00,33.4
1958-04-01,1958,1,4,BLS12_IPAEUA12,1958-04-01T00:00:00-03:00,33.2
1958-04-01,1958,1,4,BLS12_IPAEUA12,1958-04-01T00:00:00-03:00,33.2
