DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.a.))
1984-05-01,1984,1,5,VALOR12_TNOTES1012,1984-05-01T00:00:00-03:00,13.41
1984-06-01,1984,1,6,VALOR12_TNOTES1012,1984-06-01T00:00:00-03:00,13.56
1984-07-01,1984,1,7,VALOR12_TNOTES1012,1984-07-01T00:00:00-03:00,13.36
1984-08-01,1984,1,8,VALOR12_TNOTES1012,1984-08-01T00:00:00-03:00,12.72
1984-09-01,1984,1,9,VALOR12_TNOTES1012,1984-09-01T00:00:00-03:00,12.52
1984-10-01,1984,1,10,VALOR12_TNOTES1012,1984-10-01T00:00:00-03:00,12.16
1984-11-01,1984,1,11,VALOR12_TNOTES1012,1984-11-01T00:00:00-03:00,11.57
1984-12-01,1984,1,12,VALOR12_TNOTES1012,1984-12-01T00:00:00-02:00,11.5
1985-01-01,1985,1,1,VALOR12_TNOTES1012,1985-01-01T00:00:00-02:00,11.38
1985-02-01,1985,1,2,VALOR12_TNOTES1012,1985-02-01T00:00:00-02:00,11.51
1985-03-01,1985,1,3,VALOR12_TNOTES1012,1985-03-01T00:00:00-03:00,11.86
1985-04-01,1985,1,4,VALOR12_TNOTES1012,1985-04-01T00:00:00-03:00,11.43
1985-05-01,1985,1,5,VALOR12_TNOTES1012,1985-05-01T00:00:00-03:00,10.85
1985-06-01,1985,1,6,VALOR12_TNOTES1012,1985-06-01T00:00:00-03:00,10.16
1985-07-01,1985,1,7,VALOR12_TNOTES1012,1985-07-01T00:00:00-03:00,10.31
1985-08-01,1985,1,8,VALOR12_TNOTES1012,1985-08-01T00:00:00-03:00,10.33
1985-09-01,1985,1,9,VALOR12_TNOTES1012,1985-09-01T00:00:00-03:00,10.37
1985-10-01,1985,1,10,VALOR12_TNOTES1012,1985-10-01T00:00:00-03:00,10.24
1985-11-01,1985,1,11,VALOR12_TNOTES1012,1985-11-01T00:00:00-03:00,9.78
1985-12-01,1985,1,12,VALOR12_TNOTES1012,1985-12-01T00:00:00-02:00,9.26
1986-01-01,1986,1,1,VALOR12_TNOTES1012,1986-01-01T00:00:00-02:00,9.19
1986-02-01,1986,1,2,VALOR12_TNOTES1012,1986-02-01T00:00:00-02:00,8.7
1986-03-01,1986,1,3,VALOR12_TNOTES1012,1986-03-01T00:00:00-03:00,7.78
1986-04-01,1986,1,4,VALOR12_TNOTES1012,1986-04-01T00:00:00-03:00,7.3
1986-05-01,1986,1,5,VALOR12_TNOTES1012,1986-05-01T00:00:00-03:00,7.71
1986-06-01,1986,1,6,VALOR12_TNOTES1012,1986-06-01T00:00:00-03:00,7.8
1986-07-01,1986,1,7,VALOR12_TNOTES1012,1986-07-01T00:00:00-03:00,7.3
1986-08-01,1986,1,8,VALOR12_TNOTES1012,1986-08-01T00:00:00-03:00,7.17
1986-09-01,1986,1,9,VALOR12_TNOTES1012,1986-09-01T00:00:00-03:00,7.45
1986-10-01,1986,1,10,VALOR12_TNOTES1012,1986-10-01T00:00:00-03:00,7.43
1986-11-01,1986,1,11,VALOR12_TNOTES1012,1986-11-01T00:00:00-03:00,7.25
1986-12-01,1986,1,12,VALOR12_TNOTES1012,1986-12-01T00:00:00-02:00,7.11
1987-01-01,1987,1,1,VALOR12_TNOTES1012,1987-01-01T00:00:00-02:00,7.08
1987-02-01,1987,1,2,VALOR12_TNOTES1012,1987-02-01T00:00:00-02:00,7.25
1987-03-01,1987,1,3,VALOR12_TNOTES1012,1987-03-01T00:00:00-03:00,7.25
1987-04-01,1987,1,4,VALOR12_TNOTES1012,1987-04-01T00:00:00-03:00,8.02
1987-05-01,1987,1,5,VALOR12_TNOTES1012,1987-05-01T00:00:00-03:00,8.61
1987-06-01,1987,1,6,VALOR12_TNOTES1012,1987-06-01T00:00:00-03:00,8.4
1987-07-01,1987,1,7,VALOR12_TNOTES1012,1987-07-01T00:00:00-03:00,8.45
1987-08-01,1987,1,8,VALOR12_TNOTES1012,1987-08-01T00:00:00-03:00,8.76
1987-09-01,1987,1,9,VALOR12_TNOTES1012,1987-09-01T00:00:00-03:00,9.42
1987-10-01,1987,1,10,VALOR12_TNOTES1012,1987-10-01T00:00:00-03:00,9.52
1987-11-01,1987,1,11,VALOR12_TNOTES1012,1987-11-01T00:00:00-03:00,8.86
1987-12-01,1987,1,12,VALOR12_TNOTES1012,1987-12-01T00:00:00-02:00,8.99
1988-01-01,1988,1,1,VALOR12_TNOTES1012,1988-01-01T00:00:00-02:00,8.67
1988-02-01,1988,1,2,VALOR12_TNOTES1012,1988-02-01T00:00:00-02:00,8.21
1988-03-01,1988,1,3,VALOR12_TNOTES1012,1988-03-01T00:00:00-03:00,8.37
1988-04-01,1988,1,4,VALOR12_TNOTES1012,1988-04-01T00:00:00-03:00,8.72
1988-05-01,1988,1,5,VALOR12_TNOTES1012,1988-05-01T00:00:00-03:00,9.09
1988-06-01,1988,1,6,VALOR12_TNOTES1012,1988-06-01T00:00:00-03:00,8.92
1988-07-01,1988,1,7,VALOR12_TNOTES1012,1988-07-01T00:00:00-03:00,9.06
1988-08-01,1988,1,8,VALOR12_TNOTES1012,1988-08-01T00:00:00-03:00,9.26
1988-09-01,1988,1,9,VALOR12_TNOTES1012,1988-09-01T00:00:00-03:00,8.98
1988-10-01,1988,1,10,VALOR12_TNOTES1012,1988-10-01T00:00:00-03:00,8.8
1988-11-01,1988,1,11,VALOR12_TNOTES1012,1988-11-01T00:00:00-03:00,8.96
1988-12-01,1988,1,12,VALOR12_TNOTES1012,1988-12-01T00:00:00-02:00,9.11
1989-01-01,1989,1,1,VALOR12_TNOTES1012,1989-01-01T00:00:00-02:00,9.09
1989-02-01,1989,1,2,VALOR12_TNOTES1012,1989-02-01T00:00:00-02:00,9.17
1989-03-01,1989,1,3,VALOR12_TNOTES1012,1989-03-01T00:00:00-03:00,9.36
1989-04-01,1989,1,4,VALOR12_TNOTES1012,1989-04-01T00:00:00-03:00,9.18
1989-05-01,1989,1,5,VALOR12_TNOTES1012,1989-05-01T00:00:00-03:00,8.86
1989-06-01,1989,1,6,VALOR12_TNOTES1012,1989-06-01T00:00:00-03:00,8.28
1989-07-01,1989,1,7,VALOR12_TNOTES1012,1989-07-01T00:00:00-03:00,8.02
1989-08-01,1989,1,8,VALOR12_TNOTES1012,1989-08-01T00:00:00-03:00,8.11
1989-09-01,1989,1,9,VALOR12_TNOTES1012,1989-09-01T00:00:00-03:00,8.19
1989-10-01,1989,1,10,VALOR12_TNOTES1012,1989-10-01T00:00:00-03:00,8.01
1989-11-01,1989,1,11,VALOR12_TNOTES1012,1989-11-01T00:00:00-03:00,7.87
1989-12-01,1989,1,12,VALOR12_TNOTES1012,1989-12-01T00:00:00-02:00,7.84
1990-01-01,1990,1,1,VALOR12_TNOTES1012,1990-01-01T00:00:00-02:00,8.21
1990-02-01,1990,1,2,VALOR12_TNOTES1012,1990-02-01T00:00:00-02:00,8.47
1990-03-01,1990,1,3,VALOR12_TNOTES1012,1990-03-01T00:00:00-03:00,8.59
1990-04-01,1990,1,4,VALOR12_TNOTES1012,1990-04-01T00:00:00-03:00,8.79
1990-05-01,1990,1,5,VALOR12_TNOTES1012,1990-05-01T00:00:00-03:00,8.76
1990-06-01,1990,1,6,VALOR12_TNOTES1012,1990-06-01T00:00:00-03:00,8.48
1990-07-01,1990,1,7,VALOR12_TNOTES1012,1990-07-01T00:00:00-03:00,8.47
1990-08-01,1990,1,8,VALOR12_TNOTES1012,1990-08-01T00:00:00-03:00,8.75
1990-09-01,1990,1,9,VALOR12_TNOTES1012,1990-09-01T00:00:00-03:00,8.89
1990-10-01,1990,1,10,VALOR12_TNOTES1012,1990-10-01T00:00:00-03:00,8.72
1990-11-01,1990,1,11,VALOR12_TNOTES1012,1990-11-01T00:00:00-03:00,8.39
1990-12-01,1990,1,12,VALOR12_TNOTES1012,1990-12-01T00:00:00-02:00,8.08
1991-01-01,1991,1,1,VALOR12_TNOTES1012,1991-01-01T00:00:00-02:00,8.09
1991-02-01,1991,1,2,VALOR12_TNOTES1012,1991-02-01T00:00:00-02:00,7.85
1991-03-01,1991,1,3,VALOR12_TNOTES1012,1991-03-01T00:00:00-03:00,8.11
1991-04-01,1991,1,4,VALOR12_TNOTES1012,1991-04-01T00:00:00-03:00,8.04
1991-05-01,1991,1,5,VALOR12_TNOTES1012,1991-05-01T00:00:00-03:00,8.07
1991-06-01,1991,1,6,VALOR12_TNOTES1012,1991-06-01T00:00:00-03:00,8.28
1991-07-01,1991,1,7,VALOR12_TNOTES1012,1991-07-01T00:00:00-03:00,8.27
1991-08-01,1991,1,8,VALOR12_TNOTES1012,1991-08-01T00:00:00-03:00,7.9
1991-09-01,1991,1,9,VALOR12_TNOTES1012,1991-09-01T00:00:00-03:00,7.65
1991-10-01,1991,1,10,VALOR12_TNOTES1012,1991-10-01T00:00:00-03:00,7.53
1991-11-01,1991,1,11,VALOR12_TNOTES1012,1991-11-01T00:00:00-03:00,7.42
1991-12-01,1991,1,12,VALOR12_TNOTES1012,1991-12-01T00:00:00-02:00,7.09
1992-01-01,1992,1,1,VALOR12_TNOTES1012,1992-01-01T00:00:00-02:00,7.03
1992-02-01,1992,1,2,VALOR12_TNOTES1012,1992-02-01T00:00:00-02:00,7.34
1992-03-01,1992,1,3,VALOR12_TNOTES1012,1992-03-01T00:00:00-03:00,7.54
1992-04-01,1992,1,4,VALOR12_TNOTES1012,1992-04-01T00:00:00-03:00,7.48
1992-05-01,1992,1,5,VALOR12_TNOTES1012,1992-05-01T00:00:00-03:00,7.39
1992-06-01,1992,1,6,VALOR12_TNOTES1012,1992-06-01T00:00:00-03:00,7.26
1992-07-01,1992,1,7,VALOR12_TNOTES1012,1992-07-01T00:00:00-03:00,6.84
1992-08-01,1992,1,8,VALOR12_TNOTES1012,1992-08-01T00:00:00-03:00,6.59
1992-09-01,1992,1,9,VALOR12_TNOTES1012,1992-09-01T00:00:00-03:00,6.42
1992-10-01,1992,1,10,VALOR12_TNOTES1012,1992-10-01T00:00:00-03:00,6.59
1992-11-01,1992,1,11,VALOR12_TNOTES1012,1992-11-01T00:00:00-03:00,6.87
1992-12-01,1992,1,12,VALOR12_TNOTES1012,1992-12-01T00:00:00-02:00,6.77
1993-01-01,1993,1,1,VALOR12_TNOTES1012,1993-01-01T00:00:00-02:00,6.6
1993-02-01,1993,1,2,VALOR12_TNOTES1012,1993-02-01T00:00:00-02:00,6.26
1993-03-01,1993,1,3,VALOR12_TNOTES1012,1993-03-01T00:00:00-03:00,5.98
1993-04-01,1993,1,4,VALOR12_TNOTES1012,1993-04-01T00:00:00-03:00,5.97
1993-05-01,1993,1,5,VALOR12_TNOTES1012,1993-05-01T00:00:00-03:00,6.04
1993-06-01,1993,1,6,VALOR12_TNOTES1012,1993-06-01T00:00:00-03:00,5.96
1993-07-01,1993,1,7,VALOR12_TNOTES1012,1993-07-01T00:00:00-03:00,5.81
1993-08-01,1993,1,8,VALOR12_TNOTES1012,1993-08-01T00:00:00-03:00,5.68
1993-09-01,1993,1,9,VALOR12_TNOTES1012,1993-09-01T00:00:00-03:00,5.36
1993-10-01,1993,1,10,VALOR12_TNOTES1012,1993-10-01T00:00:00-03:00,5.33
1993-11-01,1993,1,11,VALOR12_TNOTES1012,1993-11-01T00:00:00-03:00,5.72
1993-12-01,1993,1,12,VALOR12_TNOTES1012,1993-12-01T00:00:00-02:00,5.77
1994-01-01,1994,1,1,VALOR12_TNOTES1012,1994-01-01T00:00:00-02:00,5.75
1994-02-01,1994,1,2,VALOR12_TNOTES1012,1994-02-01T00:00:00-02:00,5.97
1994-03-01,1994,1,3,VALOR12_TNOTES1012,1994-03-01T00:00:00-03:00,6.48
1994-04-01,1994,1,4,VALOR12_TNOTES1012,1994-04-01T00:00:00-03:00,6.97
1994-05-01,1994,1,5,VALOR12_TNOTES1012,1994-05-01T00:00:00-03:00,7.18
1994-06-01,1994,1,6,VALOR12_TNOTES1012,1994-06-01T00:00:00-03:00,7.1
1994-07-01,1994,1,7,VALOR12_TNOTES1012,1994-07-01T00:00:00-03:00,7.3
1994-08-01,1994,1,8,VALOR12_TNOTES1012,1994-08-01T00:00:00-03:00,7.24
1994-09-01,1994,1,9,VALOR12_TNOTES1012,1994-09-01T00:00:00-03:00,7.46
1994-10-01,1994,1,10,VALOR12_TNOTES1012,1994-10-01T00:00:00-03:00,7.74
1994-11-01,1994,1,11,VALOR12_TNOTES1012,1994-11-01T00:00:00-03:00,7.96
1994-12-01,1994,1,12,VALOR12_TNOTES1012,1994-12-01T00:00:00-02:00,7.81
1995-01-01,1995,1,1,VALOR12_TNOTES1012,1995-01-01T00:00:00-02:00,7.78
1995-02-01,1995,1,2,VALOR12_TNOTES1012,1995-02-01T00:00:00-02:00,7.47
1995-03-01,1995,1,3,VALOR12_TNOTES1012,1995-03-01T00:00:00-03:00,7.2
1995-04-01,1995,1,4,VALOR12_TNOTES1012,1995-04-01T00:00:00-03:00,7.06
1995-05-01,1995,1,5,VALOR12_TNOTES1012,1995-05-01T00:00:00-03:00,6.63
1995-06-01,1995,1,6,VALOR12_TNOTES1012,1995-06-01T00:00:00-03:00,6.17
1995-07-01,1995,1,7,VALOR12_TNOTES1012,1995-07-01T00:00:00-03:00,6.28
1995-08-01,1995,1,8,VALOR12_TNOTES1012,1995-08-01T00:00:00-03:00,6.49
1995-09-01,1995,1,9,VALOR12_TNOTES1012,1995-09-01T00:00:00-03:00,6.2
1995-10-01,1995,1,10,VALOR12_TNOTES1012,1995-10-01T00:00:00-03:00,6.04
1995-11-01,1995,1,11,VALOR12_TNOTES1012,1995-11-01T00:00:00-03:00,5.93
1995-12-01,1995,1,12,VALOR12_TNOTES1012,1995-12-01T00:00:00-02:00,5.71
1996-01-01,1996,1,1,VALOR12_TNOTES1012,1996-01-01T00:00:00-02:00,5.65
1996-02-01,1996,1,2,VALOR12_TNOTES1012,1996-02-01T00:00:00-02:00,5.81
1996-03-01,1996,1,3,VALOR12_TNOTES1012,1996-03-01T00:00:00-03:00,6.27
1996-04-01,1996,1,4,VALOR12_TNOTES1012,1996-04-01T00:00:00-03:00,6.51
1996-05-01,1996,1,5,VALOR12_TNOTES1012,1996-05-01T00:00:00-03:00,6.74
1996-06-01,1996,1,6,VALOR12_TNOTES1012,1996-06-01T00:00:00-03:00,6.91
1996-07-01,1996,1,7,VALOR12_TNOTES1012,1996-07-01T00:00:00-03:00,6.87
1996-08-01,1996,1,8,VALOR12_TNOTES1012,1996-08-01T00:00:00-03:00,6.64
1996-09-01,1996,1,9,VALOR12_TNOTES1012,1996-09-01T00:00:00-03:00,6.83
1996-10-01,1996,1,10,VALOR12_TNOTES1012,1996-10-01T00:00:00-03:00,6.53
1996-11-01,1996,1,11,VALOR12_TNOTES1012,1996-11-01T00:00:00-03:00,6.2
1996-12-01,1996,1,12,VALOR12_TNOTES1012,1996-12-01T00:00:00-02:00,6.3
1997-01-01,1997,1,1,VALOR12_TNOTES1012,1997-01-01T00:00:00-02:00,6.58
1997-02-01,1997,1,2,VALOR12_TNOTES1012,1997-02-01T00:00:00-02:00,6.42
1997-03-01,1997,1,3,VALOR12_TNOTES1012,1997-03-01T00:00:00-03:00,6.69
1997-04-01,1997,1,4,VALOR12_TNOTES1012,1997-04-01T00:00:00-03:00,6.89
1997-05-01,1997,1,5,VALOR12_TNOTES1012,1997-05-01T00:00:00-03:00,6.71
1997-06-01,1997,1,6,VALOR12_TNOTES1012,1997-06-01T00:00:00-03:00,6.49
1997-07-01,1997,1,7,VALOR12_TNOTES1012,1997-07-01T00:00:00-03:00,6.22
1997-08-01,1997,1,8,VALOR12_TNOTES1012,1997-08-01T00:00:00-03:00,6.3
1997-09-01,1997,1,9,VALOR12_TNOTES1012,1997-09-01T00:00:00-03:00,6.21
1997-10-01,1997,1,10,VALOR12_TNOTES1012,1997-10-01T00:00:00-03:00,6.03
1997-11-01,1997,1,11,VALOR12_TNOTES1012,1997-11-01T00:00:00-03:00,5.88
1997-12-01,1997,1,12,VALOR12_TNOTES1012,1997-12-01T00:00:00-02:00,5.81
1998-01-01,1998,1,1,VALOR12_TNOTES1012,1998-01-01T00:00:00-02:00,5.54
1998-02-01,1998,1,2,VALOR12_TNOTES1012,1998-02-01T00:00:00-02:00,5.65
1998-03-01,1998,1,3,VALOR12_TNOTES1012,1998-03-01T00:00:00-03:00,5.65
1998-04-01,1998,1,4,VALOR12_TNOTES1012,1998-04-01T00:00:00-03:00,5.64
1998-05-01,1998,1,5,VALOR12_TNOTES1012,1998-05-01T00:00:00-03:00,5.65
1998-06-01,1998,1,6,VALOR12_TNOTES1012,1998-06-01T00:00:00-03:00,5.5
1998-07-01,1998,1,7,VALOR12_TNOTES1012,1998-07-01T00:00:00-03:00,5.46
1998-08-01,1998,1,8,VALOR12_TNOTES1012,1998-08-01T00:00:00-03:00,5.34
1998-09-01,1998,1,9,VALOR12_TNOTES1012,1998-09-01T00:00:00-03:00,4.81
1998-10-01,1998,1,10,VALOR12_TNOTES1012,1998-10-01T00:00:00-03:00,4.53
1998-11-01,1998,1,11,VALOR12_TNOTES1012,1998-11-01T00:00:00-03:00,4.83
1998-12-01,1998,1,12,VALOR12_TNOTES1012,1998-12-01T00:00:00-02:00,4.65
1999-01-01,1999,1,1,VALOR12_TNOTES1012,1999-01-01T00:00:00-02:00,4.72
1999-02-01,1999,1,2,VALOR12_TNOTES1012,1999-02-01T00:00:00-02:00,5.0
1999-03-01,1999,1,3,VALOR12_TNOTES1012,1999-03-01T00:00:00-03:00,5.23
1999-04-01,1999,1,4,VALOR12_TNOTES1012,1999-04-01T00:00:00-03:00,5.18
1999-05-01,1999,1,5,VALOR12_TNOTES1012,1999-05-01T00:00:00-03:00,5.54
1999-06-01,1999,1,6,VALOR12_TNOTES1012,1999-06-01T00:00:00-03:00,5.9
1999-07-01,1999,1,7,VALOR12_TNOTES1012,1999-07-01T00:00:00-03:00,5.79
1999-08-01,1999,1,8,VALOR12_TNOTES1012,1999-08-01T00:00:00-03:00,5.94
1999-09-01,1999,1,9,VALOR12_TNOTES1012,1999-09-01T00:00:00-03:00,5.92
1999-10-01,1999,1,10,VALOR12_TNOTES1012,1999-10-01T00:00:00-03:00,6.11
1999-11-01,1999,1,11,VALOR12_TNOTES1012,1999-11-01T00:00:00-03:00,6.03
1999-12-01,1999,1,12,VALOR12_TNOTES1012,1999-12-01T00:00:00-02:00,6.28
2000-01-01,2000,1,1,VALOR12_TNOTES1012,2000-01-01T00:00:00-02:00,6.66
2000-02-01,2000,1,2,VALOR12_TNOTES1012,2000-02-01T00:00:00-02:00,6.52
2000-03-01,2000,1,3,VALOR12_TNOTES1012,2000-03-01T00:00:00-03:00,6.26
2000-04-01,2000,1,4,VALOR12_TNOTES1012,2000-04-01T00:00:00-03:00,5.99
2000-05-01,2000,1,5,VALOR12_TNOTES1012,2000-05-01T00:00:00-03:00,6.44
2000-06-01,2000,1,6,VALOR12_TNOTES1012,2000-06-01T00:00:00-03:00,6.1
2000-07-01,2000,1,7,VALOR12_TNOTES1012,2000-07-01T00:00:00-03:00,6.05
2000-08-01,2000,1,8,VALOR12_TNOTES1012,2000-08-01T00:00:00-03:00,5.83
2000-09-01,2000,1,9,VALOR12_TNOTES1012,2000-09-01T00:00:00-03:00,5.8
2000-10-01,2000,1,10,VALOR12_TNOTES1012,2000-10-01T00:00:00-03:00,5.74
2000-11-01,2000,1,11,VALOR12_TNOTES1012,2000-11-01T00:00:00-03:00,5.72
2000-12-01,2000,1,12,VALOR12_TNOTES1012,2000-12-01T00:00:00-02:00,5.24
2001-01-01,2001,1,1,VALOR12_TNOTES1012,2001-01-01T00:00:00-02:00,5.16
2001-02-01,2001,1,2,VALOR12_TNOTES1012,2001-02-01T00:00:00-02:00,5.1
2001-03-01,2001,1,3,VALOR12_TNOTES1012,2001-03-01T00:00:00-03:00,4.89
2001-04-01,2001,1,4,VALOR12_TNOTES1012,2001-04-01T00:00:00-03:00,5.14
2001-05-01,2001,1,5,VALOR12_TNOTES1012,2001-05-01T00:00:00-03:00,5.39
2001-06-01,2001,1,6,VALOR12_TNOTES1012,2001-06-01T00:00:00-03:00,5.28
2001-07-01,2001,1,7,VALOR12_TNOTES1012,2001-07-01T00:00:00-03:00,5.24
2001-08-01,2001,1,8,VALOR12_TNOTES1012,2001-08-01T00:00:00-03:00,4.97
2001-09-01,2001,1,9,VALOR12_TNOTES1012,2001-09-01T00:00:00-03:00,4.73
2001-10-01,2001,1,10,VALOR12_TNOTES1012,2001-10-01T00:00:00-03:00,4.57
2001-11-01,2001,1,11,VALOR12_TNOTES1012,2001-11-01T00:00:00-03:00,4.65
2001-12-01,2001,1,12,VALOR12_TNOTES1012,2001-12-01T00:00:00-02:00,5.09
2002-01-01,2002,1,1,VALOR12_TNOTES1012,2002-01-01T00:00:00-02:00,5.04
2002-02-01,2002,1,2,VALOR12_TNOTES1012,2002-02-01T00:00:00-02:00,4.91
2002-03-01,2002,1,3,VALOR12_TNOTES1012,2002-03-01T00:00:00-03:00,5.28
2002-04-01,2002,1,4,VALOR12_TNOTES1012,2002-04-01T00:00:00-03:00,5.21
2002-05-01,2002,1,5,VALOR12_TNOTES1012,2002-05-01T00:00:00-03:00,5.16
2002-06-01,2002,1,6,VALOR12_TNOTES1012,2002-06-01T00:00:00-03:00,4.93
2002-07-01,2002,1,7,VALOR12_TNOTES1012,2002-07-01T00:00:00-03:00,4.65
2002-08-01,2002,1,8,VALOR12_TNOTES1012,2002-08-01T00:00:00-03:00,4.26
2002-09-01,2002,1,9,VALOR12_TNOTES1012,2002-09-01T00:00:00-03:00,3.87
2002-10-01,2002,1,10,VALOR12_TNOTES1012,2002-10-01T00:00:00-03:00,3.94
2002-11-01,2002,1,11,VALOR12_TNOTES1012,2002-11-01T00:00:00-03:00,4.05
2002-12-01,2002,1,12,VALOR12_TNOTES1012,2002-12-01T00:00:00-02:00,4.03
2003-01-01,2003,1,1,VALOR12_TNOTES1012,2003-01-01T00:00:00-02:00,4.05
2003-02-01,2003,1,2,VALOR12_TNOTES1012,2003-02-01T00:00:00-02:00,3.9
2003-03-01,2003,1,3,VALOR12_TNOTES1012,2003-03-01T00:00:00-03:00,3.81
2003-04-01,2003,1,4,VALOR12_TNOTES1012,2003-04-01T00:00:00-03:00,3.96
2003-05-01,2003,1,5,VALOR12_TNOTES1012,2003-05-01T00:00:00-03:00,3.57
2003-06-01,2003,1,6,VALOR12_TNOTES1012,2003-06-01T00:00:00-03:00,3.33
2003-07-01,2003,1,7,VALOR12_TNOTES1012,2003-07-01T00:00:00-03:00,3.98
2003-08-01,2003,1,8,VALOR12_TNOTES1012,2003-08-01T00:00:00-03:00,4.45
2003-09-01,2003,1,9,VALOR12_TNOTES1012,2003-09-01T00:00:00-03:00,4.27
2003-10-01,2003,1,10,VALOR12_TNOTES1012,2003-10-01T00:00:00-03:00,4.29
2003-11-01,2003,1,11,VALOR12_TNOTES1012,2003-11-01T00:00:00-03:00,4.3
2003-12-01,2003,1,12,VALOR12_TNOTES1012,2003-12-01T00:00:00-02:00,4.27
2004-01-01,2004,1,1,VALOR12_TNOTES1012,2004-01-01T00:00:00-02:00,4.15
2004-02-01,2004,1,2,VALOR12_TNOTES1012,2004-02-01T00:00:00-02:00,4.08
2004-03-01,2004,1,3,VALOR12_TNOTES1012,2004-03-01T00:00:00-03:00,3.83
2004-04-01,2004,1,4,VALOR12_TNOTES1012,2004-04-01T00:00:00-03:00,4.35
2004-05-01,2004,1,5,VALOR12_TNOTES1012,2004-05-01T00:00:00-03:00,4.72
2004-06-01,2004,1,6,VALOR12_TNOTES1012,2004-06-01T00:00:00-03:00,4.73
2004-07-01,2004,1,7,VALOR12_TNOTES1012,2004-07-01T00:00:00-03:00,4.5
2004-08-01,2004,1,8,VALOR12_TNOTES1012,2004-08-01T00:00:00-03:00,4.28
2004-09-01,2004,1,9,VALOR12_TNOTES1012,2004-09-01T00:00:00-03:00,4.13
2004-10-01,2004,1,10,VALOR12_TNOTES1012,2004-10-01T00:00:00-03:00,4.1
2004-11-01,2004,1,11,VALOR12_TNOTES1012,2004-11-01T00:00:00-03:00,4.19
2004-12-01,2004,1,12,VALOR12_TNOTES1012,2004-12-01T00:00:00-02:00,4.23
2005-01-01,2005,1,1,VALOR12_TNOTES1012,2005-01-01T00:00:00-02:00,4.22
2005-02-01,2005,1,2,VALOR12_TNOTES1012,2005-02-01T00:00:00-02:00,4.17
2005-03-01,2005,1,3,VALOR12_TNOTES1012,2005-03-01T00:00:00-03:00,4.5
2005-04-01,2005,1,4,VALOR12_TNOTES1012,2005-04-01T00:00:00-03:00,4.34
2005-05-01,2005,1,5,VALOR12_TNOTES1012,2005-05-01T00:00:00-03:00,4.14
2005-06-01,2005,1,6,VALOR12_TNOTES1012,2005-06-01T00:00:00-03:00,4.0
2005-07-01,2005,1,7,VALOR12_TNOTES1012,2005-07-01T00:00:00-03:00,4.18
2005-08-01,2005,1,8,VALOR12_TNOTES1012,2005-08-01T00:00:00-03:00,4.26
2005-09-01,2005,1,9,VALOR12_TNOTES1012,2005-09-01T00:00:00-03:00,4.2
2005-10-01,2005,1,10,VALOR12_TNOTES1012,2005-10-01T00:00:00-03:00,4.46
2005-11-01,2005,1,11,VALOR12_TNOTES1012,2005-11-01T00:00:00-02:00,4.54
2005-12-01,2005,1,12,VALOR12_TNOTES1012,2005-12-01T00:00:00-02:00,4.47
2006-01-01,2006,1,1,VALOR12_TNOTES1012,2006-01-01T00:00:00-02:00,4.42
2006-02-01,2006,1,2,VALOR12_TNOTES1012,2006-02-01T00:00:00-02:00,4.57
2006-03-01,2006,1,3,VALOR12_TNOTES1012,2006-03-01T00:00:00-03:00,4.72
2006-04-01,2006,1,4,VALOR12_TNOTES1012,2006-04-01T00:00:00-03:00,4.99
2006-05-01,2006,1,5,VALOR12_TNOTES1012,2006-05-01T00:00:00-03:00,5.11
2006-06-01,2006,1,6,VALOR12_TNOTES1012,2006-06-01T00:00:00-03:00,5.11
2006-07-01,2006,1,7,VALOR12_TNOTES1012,2006-07-01T00:00:00-03:00,5.09
2006-08-01,2006,1,8,VALOR12_TNOTES1012,2006-08-01T00:00:00-03:00,4.88
2006-09-01,2006,1,9,VALOR12_TNOTES1012,2006-09-01T00:00:00-03:00,4.72
2006-10-01,2006,1,10,VALOR12_TNOTES1012,2006-10-01T00:00:00-03:00,4.73
2006-11-01,2006,1,11,VALOR12_TNOTES1012,2006-11-01T00:00:00-03:00,4.6
2006-12-01,2006,1,12,VALOR12_TNOTES1012,2006-12-01T00:00:00-02:00,4.56
2007-01-01,2007,1,1,VALOR12_TNOTES1012,2007-01-01T00:00:00-02:00,4.76
2007-02-01,2007,1,2,VALOR12_TNOTES1012,2007-02-01T00:00:00-02:00,4.72
2007-03-01,2007,1,3,VALOR12_TNOTES1012,2007-03-01T00:00:00-03:00,4.56
2007-04-01,2007,1,4,VALOR12_TNOTES1012,2007-04-01T00:00:00-03:00,4.69
2007-05-01,2007,1,5,VALOR12_TNOTES1012,2007-05-01T00:00:00-03:00,4.75
2007-06-01,2007,1,6,VALOR12_TNOTES1012,2007-06-01T00:00:00-03:00,5.1
2007-07-01,2007,1,7,VALOR12_TNOTES1012,2007-07-01T00:00:00-03:00,5.0
2007-08-01,2007,1,8,VALOR12_TNOTES1012,2007-08-01T00:00:00-03:00,4.67
2007-09-01,2007,1,9,VALOR12_TNOTES1012,2007-09-01T00:00:00-03:00,4.52
2007-10-01,2007,1,10,VALOR12_TNOTES1012,2007-10-01T00:00:00-03:00,4.53
2007-11-01,2007,1,11,VALOR12_TNOTES1012,2007-11-01T00:00:00-02:00,4.15
2007-12-01,2007,1,12,VALOR12_TNOTES1012,2007-12-01T00:00:00-02:00,4.1
